id,value
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides.RNA Caps",D13.695.667.454.700
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides.RNA Caps.RNA Cap Analogs",D13.695.667.454.700.710
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Inosine Nucleotides",D13.695.667.616
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Inosine Nucleotides.Cyclic IMP",D13.695.667.616.300
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Inosine Nucleotides.Inosine Diphosphate",D13.695.667.616.400
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Inosine Nucleotides.Inosine Monophosphate",D13.695.667.616.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Inosine Nucleotides.Inosine Triphosphate",D13.695.667.616.800
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides",D13.695.740
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Apurinic Acid",D13.695.740.050
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Cytosine Nucleotides",D13.695.740.246
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Cytosine Nucleotides.Arabinofuranosylcytosine Triphosphate",D13.695.740.246.050
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Cytosine Nucleotides.Cyclic CMP",D13.695.740.246.115
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Cytosine Nucleotides.Cytidine Diphosphate",D13.695.740.246.150
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Cytosine Nucleotides.Cytidine Diphosphate.Cytidine Diphosphate Choline",D13.695.740.246.150.180
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Cytosine Nucleotides.Cytidine Diphosphate.Cytidine Diphosphate Diglycerides",D13.695.740.246.150.210
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Cytosine Nucleotides.Cytidine Monophosphate",D13.695.740.246.370
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Cytosine Nucleotides.Cytidine Monophosphate.Cytidine Monophosphate N-Acetylneuraminic Acid",D13.695.740.246.370.250
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Cytosine Nucleotides.Cytidine Triphosphate",D13.695.740.246.400
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Cytosine Nucleotides.Deoxycytosine Nucleotides",D13.695.740.246.425
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Cytosine Nucleotides.Deoxycytosine Nucleotides.Deoxycytidine Monophosphate",D13.695.740.246.425.300
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Pyrimidine Dimers",D13.695.740.600
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Thymine Nucleotides",D13.695.740.706
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Thymine Nucleotides.Thymidine Monophosphate",D13.695.740.706.788
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Uracil Nucleotides",D13.695.740.850
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Uracil Nucleotides.Deoxyuracil Nucleotides",D13.695.740.850.210
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Uracil Nucleotides.Deoxyuracil Nucleotides.Fluorodeoxyuridylate",D13.695.740.850.210.200
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Uracil Nucleotides.Uridine Diphosphate",D13.695.740.850.600
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars",D13.695.740.850.600.677
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars.Uridine Diphosphate N-Acetylgalactosamine",D13.695.740.850.600.677.100
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars.Uridine Diphosphate N-Acetylglucosamine",D13.695.740.850.600.677.120
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars.Uridine Diphosphate N-Acetylmuramic Acid",D13.695.740.850.600.677.150
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars.Uridine Diphosphate Galactose",D13.695.740.850.600.677.300
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars.Uridine Diphosphate Glucose",D13.695.740.850.600.677.350
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars.Uridine Diphosphate Glucuronic Acid",D13.695.740.850.600.677.375
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars.Uridine Diphosphate Xylose",D13.695.740.850.600.677.800
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Uracil Nucleotides.Uridine Monophosphate",D13.695.740.850.877
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Uracil Nucleotides.Uridine Monophosphate.Sofosbuvir",D13.695.740.850.877.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Pyrimidine Nucleotides.Uracil Nucleotides.Uridine Triphosphate",D13.695.740.850.950
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides",D13.695.827
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides",D13.695.827.068
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Adenosine Diphosphate",D13.695.827.068.124
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Adenosine Diphosphate.Adenosine Diphosphate Sugars",D13.695.827.068.124.070
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Adenosine Diphosphate.Adenosine Diphosphate Sugars.Adenosine Diphosphate Glucose",D13.695.827.068.124.070.075
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Adenosine Diphosphate.Adenosine Diphosphate Sugars.Adenosine Diphosphate Ribose",D13.695.827.068.124.070.125
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Adenosine Diphosphate.Adenosine Diphosphate Sugars.Adenosine Diphosphate Ribose.O-Acetyl-ADP-Ribose",D13.695.827.068.124.070.125.040
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Adenosine Diphosphate.Adenosine Diphosphate Sugars.Adenosine Diphosphate Ribose.Cyclic ADP-Ribose",D13.695.827.068.124.070.125.195
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Adenosine Monophosphate",D13.695.827.068.180
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Adenosine Monophosphate.Adenosine Phosphosulfate",D13.695.827.068.180.080
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Adenosine Triphosphate",D13.695.827.068.236
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Adenosine Triphosphate.Adenylyl Imidodiphosphate",D13.695.827.068.236.050
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Adenosine Triphosphate.Ethenoadenosine Triphosphate",D13.695.827.068.236.250
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Coenzyme A",D13.695.827.068.382
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Coenzyme A.Acyl Coenzyme A",D13.695.827.068.382.300
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Coenzyme A.Acyl Coenzyme A.Acetyl Coenzyme A",D13.695.827.068.382.300.020
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Coenzyme A.Acyl Coenzyme A.Malonyl Coenzyme A",D13.695.827.068.382.300.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Coenzyme A.Acyl Coenzyme A.Palmitoyl Coenzyme A",D13.695.827.068.382.300.700
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Cyclic AMP",D13.695.827.068.395
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Cyclic AMP.8-Bromo Cyclic Adenosine Monophosphate",D13.695.827.068.395.225
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Cyclic AMP.Bucladesine",D13.695.827.068.395.250
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Flavin-Adenine Dinucleotide",D13.695.827.068.506
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.NAD",D13.695.827.068.694
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.NADP",D13.695.827.068.749
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Adenine Nucleotides.Phosphoadenosine Phosphosulfate",D13.695.827.068.850
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Cytosine Nucleotides",D13.695.827.232
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Cytosine Nucleotides.Cyclic CMP",D13.695.827.232.115
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Cytosine Nucleotides.Cytidine Diphosphate",D13.695.827.232.150
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Cytosine Nucleotides.Cytidine Diphosphate.Cytidine Diphosphate Choline",D13.695.827.232.150.180
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Cytosine Nucleotides.Cytidine Diphosphate.Cytidine Diphosphate Diglycerides",D13.695.827.232.150.210
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Cytosine Nucleotides.Cytidine Monophosphate",D13.695.827.232.370
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Cytosine Nucleotides.Cytidine Monophosphate.Cytidine Monophosphate N-Acetylneuraminic Acid",D13.695.827.232.370.250
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Cytosine Nucleotides.Cytidine Triphosphate",D13.695.827.232.400
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Flavin Mononucleotide",D13.695.827.349
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Guanine Nucleotides",D13.695.827.426
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Guanine Nucleotides.Cyclic GMP",D13.695.827.426.160
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Guanine Nucleotides.Cyclic GMP.Dibutyryl Cyclic GMP",D13.695.827.426.160.325
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Guanine Nucleotides.Guanosine Diphosphate",D13.695.827.426.340
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Guanine Nucleotides.Guanosine Diphosphate.Guanosine Diphosphate Sugars",D13.695.827.426.340.350
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Guanine Nucleotides.Guanosine Diphosphate.Guanosine Diphosphate Sugars.Guanosine Diphosphate Fucose",D13.695.827.426.340.350.400
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Guanine Nucleotides.Guanosine Diphosphate.Guanosine Diphosphate Sugars.Guanosine Diphosphate Mannose",D13.695.827.426.340.350.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Guanine Nucleotides.Guanosine Pentaphosphate",D13.695.827.426.440
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Guanine Nucleotides.Guanosine Tetraphosphate",D13.695.827.426.480
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Guanine Nucleotides.Guanosine Triphosphate",D13.695.827.426.504
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Guanine Nucleotides.Guanosine Triphosphate.Guanosine 5'-O-(3-Thiotriphosphate)",D13.695.827.426.504.380
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Guanine Nucleotides.Guanosine Triphosphate.Guanylyl Imidodiphosphate",D13.695.827.426.504.400
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Guanine Nucleotides.Guanosine Monophosphate",D13.695.827.426.525
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Guanine Nucleotides.RNA Caps",D13.695.827.426.700
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Guanine Nucleotides.RNA Caps.RNA Cap Analogs",D13.695.827.426.700.710
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Inosine Nucleotides",D13.695.827.519
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Inosine Nucleotides.Cyclic IMP",D13.695.827.519.300
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Inosine Nucleotides.Inosine Diphosphate",D13.695.827.519.400
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Inosine Nucleotides.Inosine Monophosphate",D13.695.827.519.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Inosine Nucleotides.Inosine Triphosphate",D13.695.827.519.800
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nicotinamide Mononucleotide",D13.695.827.648
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars",D13.695.827.708
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Adenosine Diphosphate Sugars",D13.695.827.708.070
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Adenosine Diphosphate Sugars.Adenosine Diphosphate Glucose",D13.695.827.708.070.075
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Adenosine Diphosphate Sugars.Adenosine Diphosphate Ribose",D13.695.827.708.070.125
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Adenosine Diphosphate Sugars.Adenosine Diphosphate Ribose.O-Acetyl-ADP-Ribose",D13.695.827.708.070.125.040
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Adenosine Diphosphate Sugars.Adenosine Diphosphate Ribose.Cyclic ADP-Ribose",D13.695.827.708.070.125.195
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Adenosine Diphosphate Sugars.Adenosine Diphosphate Ribose.Poly Adenosine Diphosphate Ribose",D13.695.827.708.070.125.600
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Cytidine Diphosphate Diglycerides",D13.695.827.708.260
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Guanosine Diphosphate Sugars",D13.695.827.708.400
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Guanosine Diphosphate Sugars.Guanosine Diphosphate Fucose",D13.695.827.708.400.410
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Guanosine Diphosphate Sugars.Guanosine Diphosphate Mannose",D13.695.827.708.400.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Uridine Diphosphate Sugars",D13.695.827.708.727
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Uridine Diphosphate Sugars.Uridine Diphosphate N-Acetylgalactosamine",D13.695.827.708.727.100
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Uridine Diphosphate Sugars.Uridine Diphosphate N-Acetylglucosamine",D13.695.827.708.727.120
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Uridine Diphosphate Sugars.Uridine Diphosphate N-Acetylmuramic Acid",D13.695.827.708.727.150
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Uridine Diphosphate Sugars.Uridine Diphosphate Galactose",D13.695.827.708.727.300
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Uridine Diphosphate Sugars.Uridine Diphosphate Glucose",D13.695.827.708.727.350
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Uridine Diphosphate Sugars.Uridine Diphosphate Glucuronic Acid",D13.695.827.708.727.375
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Nucleoside Diphosphate Sugars.Uridine Diphosphate Sugars.Uridine Diphosphate Xylose",D13.695.827.708.727.800
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Uracil Nucleotides",D13.695.827.919
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Uracil Nucleotides.Uridine Diphosphate",D13.695.827.919.600
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars",D13.695.827.919.600.677
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars.Uridine Diphosphate N-Acetylgalactosamine",D13.695.827.919.600.677.100
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars.Uridine Diphosphate N-Acetylglucosamine",D13.695.827.919.600.677.120
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars.Uridine Diphosphate N-Acetylmuramic Acid",D13.695.827.919.600.677.150
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars.Uridine Diphosphate Galactose",D13.695.827.919.600.677.300
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars.Uridine Diphosphate Glucose",D13.695.827.919.600.677.350
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars.Uridine Diphosphate Glucuronic Acid",D13.695.827.919.600.677.375
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Uracil Nucleotides.Uridine Diphosphate.Uridine Diphosphate Sugars.Uridine Diphosphate Xylose",D13.695.827.919.600.677.800
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Uracil Nucleotides.Uridine Monophosphate",D13.695.827.919.877
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Uracil Nucleotides.Uridine Monophosphate.Sofosbuvir",D13.695.827.919.877.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Ribonucleotides.Uracil Nucleotides.Uridine Triphosphate",D13.695.827.919.950
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Thionucleotides",D13.695.900
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Thionucleotides.Guanosine 5'-O-(3-Thiotriphosphate)",D13.695.900.380
