id,value
"Inorganic Chemicals.Elements.Elements, Radioactive",D01.268.271
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements",D01.268.271.100
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements.Actinium",D01.268.271.100.033
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements.Americium",D01.268.271.100.050
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements.Berkelium",D01.268.271.100.100
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements.Californium",D01.268.271.100.150
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements.Curium",D01.268.271.100.175
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements.Einsteinium",D01.268.271.100.250
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements.Fermium",D01.268.271.100.275
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements.Lawrencium",D01.268.271.100.500
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements.Mendelevium",D01.268.271.100.525
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements.Neptunium",D01.268.271.100.550
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements.Nobelium",D01.268.271.100.575
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements.Plutonium",D01.268.271.100.700
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements.Protactinium",D01.268.271.100.725
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements.Thorium",D01.268.271.100.900
"Inorganic Chemicals.Elements.Elements, Radioactive.Actinoid Series Elements.Uranium",D01.268.271.100.950
"Inorganic Chemicals.Elements.Elements, Radioactive.Astatine",D01.268.271.110
"Inorganic Chemicals.Elements.Elements, Radioactive.Bismuth",D01.268.271.245
"Inorganic Chemicals.Elements.Elements, Radioactive.Francium",D01.268.271.380
"Inorganic Chemicals.Elements.Elements, Radioactive.Polonium",D01.268.271.680
"Inorganic Chemicals.Elements.Elements, Radioactive.Promethium",D01.268.271.720
"Inorganic Chemicals.Elements.Elements, Radioactive.Radium",D01.268.271.770
"Inorganic Chemicals.Elements.Elements, Radioactive.Radon",D01.268.271.800
"Inorganic Chemicals.Elements.Elements, Radioactive.Radon.Radon Daughters",D01.268.271.800.800
"Inorganic Chemicals.Elements.Elements, Radioactive.Technetium",D01.268.271.870
"Inorganic Chemicals.Elements.Elements, Radioactive.Transactinide Series Elements",D01.268.271.935
Inorganic Chemicals.Elements.Halogens,D01.268.380
Inorganic Chemicals.Elements.Halogens.Astatine,D01.268.380.075
Inorganic Chemicals.Elements.Halogens.Bromine,D01.268.380.112
Inorganic Chemicals.Elements.Halogens.Chlorine,D01.268.380.150
Inorganic Chemicals.Elements.Halogens.Fluorine,D01.268.380.300
Inorganic Chemicals.Elements.Halogens.Iodine,D01.268.380.400
Inorganic Chemicals.Elements.Halogens.Iodine.Iodine Isotopes,D01.268.380.400.500
Inorganic Chemicals.Elements.Halogens.Iodine.Iodine Isotopes.Iodine Radioisotopes,D01.268.380.400.500.496
Inorganic Chemicals.Elements.Hydrogen,D01.268.406
Inorganic Chemicals.Elements.Hydrogen.Deuterium,D01.268.406.500
Inorganic Chemicals.Elements.Hydrogen.Deuterium.Deuterium Oxide,D01.268.406.500.250
Inorganic Chemicals.Elements.Hydrogen.Protons,D01.268.406.750
Inorganic Chemicals.Elements.Hydrogen.Tritium,D01.268.406.875
Inorganic Chemicals.Elements.Metalloids,D01.268.513
Inorganic Chemicals.Elements.Metalloids.Antimony,D01.268.513.124
Inorganic Chemicals.Elements.Metalloids.Arsenic,D01.268.513.249
Inorganic Chemicals.Elements.Metalloids.Boron,D01.268.513.500
Inorganic Chemicals.Elements.Metalloids.Germanium,D01.268.513.750
Inorganic Chemicals.Elements.Metalloids.Polonium,D01.268.513.875
Inorganic Chemicals.Elements.Metalloids.Silicon,D01.268.513.937
Inorganic Chemicals.Elements.Metalloids.Tellurium,D01.268.513.968
"Inorganic Chemicals.Elements.Metals, Alkali",D01.268.549
"Inorganic Chemicals.Elements.Metals, Alkali.Cesium",D01.268.549.125
"Inorganic Chemicals.Elements.Metals, Alkali.Cesium.Cesium Isotopes",D01.268.549.125.500
"Inorganic Chemicals.Elements.Metals, Alkali.Cesium.Cesium Isotopes.Cesium Radioisotopes",D01.268.549.125.500.300
"Inorganic Chemicals.Elements.Metals, Alkali.Francium",D01.268.549.250
"Inorganic Chemicals.Elements.Metals, Alkali.Lithium",D01.268.549.450
"Inorganic Chemicals.Elements.Metals, Alkali.Potassium",D01.268.549.550
"Inorganic Chemicals.Elements.Metals, Alkali.Potassium.Potassium Isotopes",D01.268.549.550.500
"Inorganic Chemicals.Elements.Metals, Alkali.Potassium.Potassium Isotopes.Potassium Radioisotopes",D01.268.549.550.500.700
"Inorganic Chemicals.Elements.Metals, Alkali.Rubidium",D01.268.549.650
"Inorganic Chemicals.Elements.Metals, Alkali.Sodium",D01.268.549.750
