id,value
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Neutral.Asparagine",D12.125.154.049
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Neutral.Cysteine",D12.125.154.299
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Neutral.Glutamine",D12.125.154.424
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Neutral.Methionine",D12.125.154.549
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Neutral.Methionine.Racemethionine",D12.125.154.549.500
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Neutral.Serine",D12.125.154.800
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Neutral.Serine.Azaserine",D12.125.154.800.500
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Neutral.Serine.Cycloserine",D12.125.154.800.750
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Neutral.Serine.Droxidopa",D12.125.154.800.875
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Neutral.Serine.Enterobactin",D12.125.154.800.937
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Neutral.Serine.Phosphoserine",D12.125.154.800.968
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Neutral.Threonine",D12.125.154.900
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Neutral.Threonine.Phosphothreonine",D12.125.154.900.500
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur",D12.125.166
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Cystathionine",D12.125.166.175
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Cysteic Acid",D12.125.166.215
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Cysteine",D12.125.166.230
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Cysteine.Acetylcysteine",D12.125.166.230.259
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Cysteine.Carbocysteine",D12.125.166.230.310
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Cysteine.Cysteinyldopa",D12.125.166.230.330
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Cysteine.Cystine",D12.125.166.230.369
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Cysteine.Selenocysteine",D12.125.166.230.700
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Ethionine",D12.125.166.388
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Homocysteine",D12.125.166.498
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Homocysteine.S-Adenosylhomocysteine",D12.125.166.498.050
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Homocystine",D12.125.166.554
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Methionine",D12.125.166.676
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Methionine.Racemethionine",D12.125.166.676.089
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Methionine.S-Adenosylmethionine",D12.125.166.676.180
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Methionine.N-Formylmethionine",D12.125.166.676.450
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Methionine.N-Formylmethionine.N-Formylmethionine Leucyl-Phenylalanine",D12.125.166.676.450.440
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Methionine.Methionine Sulfoximine",D12.125.166.676.620
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Methionine.Methionine Sulfoximine.Buthionine Sulfoximine",D12.125.166.676.620.125
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Methionine.Selenomethionine",D12.125.166.676.900
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Methionine.Vitamin U",D12.125.166.676.950
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Penicillamine",D12.125.166.786
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Penicillamine.S-Nitroso-N-Acetylpenicillamine",D12.125.166.786.500
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Thiorphan",D12.125.166.893
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Sulfur.Tiopronin",D12.125.166.896
"Amino Acids, Peptides, and Proteins.Amino Acids.Aminobutyrates",D12.125.190
"Amino Acids, Peptides, and Proteins.Amino Acids.Aminobutyrates.Aminoisobutyric Acids",D12.125.190.055
"Amino Acids, Peptides, and Proteins.Amino Acids.Aminobutyrates.gamma-Aminobutyric Acid",D12.125.190.350
"Amino Acids, Peptides, and Proteins.Amino Acids.Aminobutyrates.gamma-Aminobutyric Acid.Pregabalin",D12.125.190.350.450
"Amino Acids, Peptides, and Proteins.Amino Acids.Aminobutyrates.gamma-Aminobutyric Acid.Vigabatrin",D12.125.190.350.900
"Amino Acids, Peptides, and Proteins.Amino Acids.Aminocaproates",D12.125.213
"Amino Acids, Peptides, and Proteins.Amino Acids.Aminocaproates.Aminocaproic Acid",D12.125.213.075
"Amino Acids, Peptides, and Proteins.Amino Acids.Aminocaproates.Norleucine",D12.125.213.568
"Amino Acids, Peptides, and Proteins.Amino Acids.Aminocaproates.Norleucine.Diazooxonorleucine",D12.125.213.568.175
"Amino Acids, Peptides, and Proteins.Amino Acids.Aminolevulinic Acid",D12.125.262
"Amino Acids, Peptides, and Proteins.Amino Acids.Canavanine",D12.125.311
"Amino Acids, Peptides, and Proteins.Amino Acids.Creatine",D12.125.373
"Amino Acids, Peptides, and Proteins.Amino Acids.Creatine.Phosphocreatine",D12.125.373.603
"Amino Acids, Peptides, and Proteins.Amino Acids.Excitatory Amino Acids",D12.125.427
